Outcome,AnimalNumber,Species,DateTime
Adoption,A0056560789,Cat,9/28/24 12:21
Adoption,A0056565253,Rodent,9/27/24 13:35
Adoption,A0056577667,Domestic (Cage) Bird,8/20/24 17:38
Adoption,A0056577672,Domestic (Cage) Bird,8/20/24 17:38
Adoption,A0056532265,Cat,9/20/24 16:39
Adoption,A0056532272,Cat,9/20/24 16:39
Adoption,A0056536844,Cat,8/30/24 15:37
Adoption,A0056545240,Cat,10/11/24 16:46
Adoption,A0056545244,Cat,10/11/24 16:46
Adoption,A0056545248,Cat,10/11/24 16:46
Adoption,A0056500942,Cat,10/11/24 16:46
Adoption,A0056477946,Cat,8/30/24 14:55
Adoption,A0056473736,Cat,11/8/24 13:28
Adoption,A0056470136,Cat,9/14/24 17:46
Adoption,A0056467115,Cat,8/30/24 15:09
Adoption,A0056459285,Dog,10/1/24 14:28
Adoption,A0056466872,Cat,8/30/24 16:01
Adoption,A0056467090,Cat,8/30/24 15:09
Adoption,A0056449954,Cat,9/14/24 14:52
Adoption,A0056449957,Cat,8/10/24 12:40
Adoption,A0056449964,Cat,8/20/24 18:18
Adoption,A0056426750,Cat,8/17/24 13:32
Adoption,A0056434953,Cat,9/17/24 15:55
Adoption,A0056437458,Cat,10/12/24 17:00
Adoption,A0056437463,Cat,9/7/24 12:11
Adoption,A0056441375,Cat,10/12/24 16:35
Adoption,A0056426821,Pig,8/23/24 16:49
Adoption,A0056591038,Farm Type Fowl,9/30/24 14:40
Adoption,A0056604913,Farm Type Fowl,8/27/24 16:16
Adoption,A0056862636,Farm Type Fowl,9/11/24 13:34
Adoption,A0056862641,Farm Type Fowl,9/11/24 13:34
Adoption,A0056565249,Rodent,11/19/24 10:59
Adoption,A0056552593,Cat,10/1/24 14:57
Adoption,A0056552595,Cat,10/1/24 14:57
Adoption,A0056556252,Cat,9/27/24 12:24
Adoption,A0056560790,Cat,10/2/24 12:16
Adoption,A0056562196,Cat,10/7/24 15:26
Adoption,A0056562202,Cat,10/7/24 15:30
Adoption,A0056564720,Cat,9/26/24 14:38
Adoption,A0056564724,Cat,9/30/24 11:59
Adoption,A0056940435,Cat,10/15/24 13:40
Adoption,A0056946918,Cat,11/1/24 13:28
Adoption,A0056926217,Cat,11/25/24 14:30
Adoption,A0056926223,Cat,11/25/24 14:28
Adoption,A0056936952,Cat,10/28/24 12:13
Adoption,A0056936984,Cat,10/28/24 11:35
Adoption,A0056936993,Cat,10/28/24 11:38
Adoption,A0056937000,Cat,10/19/24 14:26
Adoption,A0056937002,Cat,10/28/24 12:14
Adoption,A0056924261,Dog,10/1/24 14:37
Adoption,A0056912351,Cat,10/2/24 12:14
Adoption,A0056913765,Cat,9/30/24 12:17
Adoption,A0056912319,Cat,10/7/24 14:58
Adoption,A0056908370,Cat,9/30/24 11:55
Adoption,A0056908372,Cat,9/30/24 11:57
Adoption,A0056908374,Cat,9/30/24 11:53
Adoption,A0056908392,Cat,10/7/24 15:01
Adoption,A0056904088,Cat,10/2/24 12:11
Adoption,A0056904094,Cat,9/30/24 11:49
Adoption,A0056904119,Cat,10/7/24 14:56
Adoption,A0056900547,Cat,9/30/24 12:02
Adoption,A0056898071,Cat,9/30/24 12:27
Adoption,A0056881720,Cat,9/27/24 12:28
Adoption,A0056885586,Cat,10/7/24 14:53
Adoption,A0056885716,Cat,9/23/24 13:29
Adoption,A0056886865,Cat,11/1/24 13:30
Adoption,A0056886851,Cat,10/28/24 12:17
Adoption,A0056887394,Cat,9/26/24 14:43
Adoption,A0056862848,Cat,10/15/24 13:34
Adoption,A0056862038,Cat,9/26/24 14:49
Adoption,A0056862039,Cat,9/30/24 11:44
Adoption,A0056862043,Cat,9/25/24 13:39
Adoption,A0056847352,Cat,9/23/24 13:20
Adoption,A0056630032,Cat,9/25/24 14:09
Adoption,A0056630094,Cat,10/7/24 15:21
Adoption,A0056630881,Cat,10/15/24 13:44
Adoption,A0056603982,Cat,2/5/25 13:17
Adoption,A0056604012,Cat,2/5/25 13:17
Adoption,A0056608413,Cat,10/7/24 15:18
Adoption,A0056661271,Cat,10/7/24 15:14
Adoption,A0056661274,Cat,10/7/24 15:12
Adoption,A0056704755,Cat,10/7/24 15:31
Adoption,A0056705737,Cat,9/16/24 12:42
Adoption,A0056835632,Cat,11/27/24 16:08
Adoption,A0056835602,Cat,10/7/24 14:50
Adoption,A0056835604,Cat,9/16/24 12:45
Adoption,A0056835606,Cat,9/23/24 13:24
Adoption,A0056835609,Cat,9/18/24 11:01
Adoption,A0056661275,Cat,10/7/24 15:16
Adoption,A0056675691,Cat,11/13/24 10:02
Adoption,A0056675692,Cat,11/13/24 10:00
Adoption,A0056675693,Cat,11/11/24 10:05
Adoption,A0056675695,Cat,11/11/24 10:10
Adoption,A0056677634,Cat,10/7/24 15:35
Adoption,A0056677635,Cat,10/7/24 15:41
Adoption,A0056677636,Cat,10/7/24 15:43
Adoption,A0056677638,Cat,10/7/24 15:37
Adoption,A0056677648,Cat,10/7/24 15:39
Adoption,A0056691829,Cat,9/12/24 15:44
Adoption,A0056684965,Cat,11/4/24 12:19
Adoption,A0056685767,Cat,10/9/24 11:10
Adoption,A0056951615,Cat,10/7/24 15:22
Adoption,A0056951620,Cat,10/9/24 11:14
Adoption,A0056951621,Cat,10/15/24 13:59
Adoption,A0056951622,Cat,10/7/24 15:33
Adoption,A0056936655,Cat,11/25/24 12:07
Adoption,A0056960907,Cat,11/12/24 14:39
Adoption,A0056985770,Cat,10/15/24 13:51
Adoption,A0056966047,Cat,10/15/24 13:38
Adoption,A0056966055,Cat,12/6/24 10:38
Adoption,A0056966059,Cat,12/6/24 10:23
Adoption,A0056966063,Cat,12/6/24 10:41
Adoption,A0056988114,Cat,10/7/24 15:07
Adoption,A0057003262,Cat,12/16/24 12:28
Adoption,A0057003263,Cat,12/16/24 12:30
Adoption,A0057003250,Cat,12/16/24 12:32
Adoption,A0056960941,Cat,11/12/24 12:33
Adoption,A0057015671,Cat,10/28/24 11:58
Adoption,A0057015056,Cat,11/25/24 14:35
Adoption,A0057015057,Cat,11/25/24 14:33
Adoption,A0057015058,Cat,11/25/24 14:32
Adoption,A0057015677,Cat,10/28/24 11:56
Adoption,A0057028600,Cat,10/15/24 13:58
Adoption,A0057054676,Cat,10/21/24 15:23
Adoption,A0057055553,Cat,10/28/24 12:00
Adoption,A0057061187,Cat,11/5/24 10:54
Adoption,A0057056755,Rodent,10/28/24 11:43
Adoption,A0057056971,Cat,11/1/24 13:26
Adoption,A0057072361,Dog,10/19/24 12:13
Adoption,A0057072366,Dog,10/19/24 13:23
Adoption,A0057072368,Dog,10/19/24 14:23
Adoption,A0057072363,Dog,10/19/24 11:49
Adoption,A0057072364,Dog,10/19/24 11:30
Adoption,A0057061490,Cat,12/16/24 15:07
Adoption,A0057072601,Dog,10/17/24 12:49
Adoption,A0057072367,Dog,10/22/24 10:36
Adoption,A0057074335,Rabbit,12/7/24 11:42
Adoption,A0057083120,Cat,12/4/24 16:35
Adoption,A0057084189,Cat,12/4/24 13:26
Adoption,A0057072362,Dog,10/21/24 11:10
Adoption,A0057052706,Dog,11/11/24 12:06
Adoption,A0057047420,Cat,10/12/24 12:23
Adoption,A0057035752,Cat,10/21/24 13:17
Adoption,A0057036670,Dog,10/10/24 17:24
Adoption,A0057036671,Dog,11/7/24 14:42
Adoption,A0057017142,Cat,11/4/24 13:29
Adoption,A0057017524,Dog,11/25/24 16:33
Adoption,A0057047408,Cat,10/12/24 11:41
Adoption,A0057036685,Cat,10/30/24 16:12
Adoption,A0057038332,Cat,10/17/24 12:27
Adoption,A0057038959,Dog,10/19/24 14:02
Adoption,A0057038985,Dog,10/21/24 14:11
Adoption,A0057040863,Cat,11/4/24 13:52
Adoption,A0057044602,Domestic (Cage) Bird,10/31/24 15:16
Adoption,A0057044604,Domestic (Cage) Bird,10/31/24 15:16
Adoption,A0057015676,Cat,10/19/24 15:57
Adoption,A0057007199,Dog,10/14/24 12:12
Adoption,A0057007420,Dog,10/9/24 17:15
Adoption,A0056991316,Cat,10/26/24 14:11
Adoption,A0056995815,Cat,12/13/24 14:37
Adoption,A0056969674,Cat,10/11/24 12:53
Adoption,A0056958255,Cat,10/9/24 12:23
Adoption,A0056958255,Cat,12/26/24 15:59
Adoption,A0056960914,Cat,11/4/24 15:16
Adoption,A0056960923,Cat,11/13/24 13:03
Adoption,A0056953124,Dog,9/30/24 12:36
Adoption,A0056950981,Cat,10/28/24 13:54
Adoption,A0056685767,Cat,12/21/24 15:21
Adoption,A0056684968,Cat,10/22/24 14:54
Adoption,A0056685735,Dog,9/30/24 11:41
Adoption,A0056684961,Cat,10/19/24 12:42
Adoption,A0056684658,Dog,9/25/24 11:04
Adoption,A0056668027,Dog,10/7/24 13:06
Adoption,A0056835620,Cat,11/27/24 14:56
Adoption,A0056705754,Cat,10/7/24 12:13
Adoption,A0056697745,Cat,9/26/24 15:40
Adoption,A0057988987,Cat,5/3/25 12:14
Adoption,A0057995710,Dog,3/18/25 15:55
Adoption,A0057827098,Cat,3/22/25 11:42
Adoption,A0057837273,Rabbit,4/24/25 15:50
Adoption,A0057823453,Cat,3/15/25 12:26
Adoption,A0057806677,Cat,5/8/25 12:27
Adoption,A0057765213,Cat,5/1/25 15:48
Adoption,A0057765219,Cat,5/1/25 15:48
Adoption,A0057716569,Cat,2/11/25 16:57
Adoption,A0057723972,Cat,2/20/25 11:57
Adoption,A0057732454,Cat,4/5/25 13:06
Adoption,A0057700263,Cat,2/8/25 11:57
Adoption,A0057700267,Cat,2/8/25 11:57
Adoption,A0057843433,Dog,2/15/25 12:01
Adoption,A0057843439,Dog,2/15/25 12:14
Adoption,A0057843440,Dog,2/15/25 12:20
Adoption,A0057843428,Dog,4/5/25 11:06
Adoption,A0057843446,Dog,4/5/25 12:05
Adoption,A0057843449,Dog,2/15/25 13:24
Adoption,A0057843453,Dog,2/25/25 17:12
Adoption,A0057864143,Cat,2/22/25 12:31
Adoption,A0057853636,Cat,2/18/25 12:46
Adoption,A0057872924,Cat,2/25/25 15:56
Adoption,A0057875053,Cat,3/20/25 15:59
Adoption,A0057875063,Cat,3/20/25 15:59
Adoption,A0057867060,Cat,2/25/25 14:17
Adoption,A0058011618,Domestic (Cage) Bird,3/29/25 16:37
Adoption,A0058011578,Domestic (Cage) Bird,3/27/25 12:33
Adoption,A0058011613,Domestic (Cage) Bird,3/29/25 16:37
Adoption,A0058011681,Domestic (Cage) Bird,3/27/25 13:17
Adoption,A0058011573,Domestic (Cage) Bird,3/27/25 12:33
Adoption,A0058010230,Dog,3/27/25 12:46
Adoption,A0058010232,Dog,4/1/25 13:11
Adoption,A0058000831,Rabbit,4/15/25 14:37
Adoption,A0058042498,Dog,3/25/25 12:27
Adoption,A0058035053,Cat,3/20/25 11:50
Adoption,A0058041266,Dog,4/5/25 14:13
Adoption,A0058041269,Dog,4/3/25 17:08
Adoption,A0058047459,Rabbit,5/3/25 14:29
Adoption,A0058051148,Cat,4/5/25 16:03
Adoption,A0058056262,Cat,4/1/25 17:09
Adoption,A0058057188,Dog,5/8/25 15:53
Adoption,A0058061395,Cat,4/17/25 15:35
Adoption,A0058066784,Cat,4/26/25 12:21
Adoption,A0058060615,Cat,6/7/25 12:05
Adoption,A0058069419,Cat,4/8/25 11:58
Adoption,A0058067173,Dog,5/28/25 16:12
Adoption,A0058067302,Dog,6/3/25 16:55
Adoption,A0058071379,Rabbit,6/12/25 14:06
Adoption,A0058075082,Cat,4/1/25 11:25
Adoption,A0058075293,Cat,3/29/25 12:45
Adoption,A0058077456,Dog,5/3/25 12:49
Adoption,A0058095575,Rabbit,4/10/25 17:06
Adoption,A0058241652,Cat,5/1/25 12:58
Adoption,A0058096303,Cat,6/19/25 11:42
Adoption,A0058246097,Cat,6/14/25 12:19
Adoption,A0058246523,Cat,6/5/25 11:52
Adoption,A0058365063,Dog,5/3/25 11:07
Adoption,A0058365065,Dog,5/3/25 11:20
Adoption,A0058365067,Dog,5/3/25 11:40
Adoption,A0058315421,Cat,4/19/25 12:52
Adoption,A0058327376,Rodent,5/17/25 13:50
Adoption,A0058327386,Rodent,5/17/25 13:50
Adoption,A0058327391,Rodent,5/17/25 13:50
Adoption,A0058359509,Cat,6/7/25 11:51
Adoption,A0058360450,Rabbit,5/31/25 13:53
Adoption,A0058420334,Cat,5/6/25 11:06
Adoption,A0058370046,Dog,5/22/25 13:29
Adoption,A0058415896,Cat,6/14/25 15:34
Adoption,A0058415899,Cat,6/12/25 15:46
Adoption,A0058415904,Cat,6/12/25 15:46
Adoption,A0058388873,Domestic (Cage) Bird,5/6/25 13:37
Adoption,A0058370084,Dog,5/22/25 12:01
Adoption,A0058305389,Dog,5/24/25 13:42
Adoption,A0058305427,Dog,5/24/25 13:42
Adoption,A0058304792,Dog,5/3/25 14:04
Adoption,A0058300119,Dog,5/3/25 12:54
Adoption,A0058262133,Cat,5/29/25 14:41
Adoption,A0058284206,Dog,5/8/25 12:54
Adoption,A0058294092,Cat,5/28/25 15:55
Adoption,A0058295748,Cat,4/19/25 11:26
Adoption,A0058733446,Cat,6/24/25 15:58
Adoption,A0058716081,Cat,6/21/25 11:56
Adoption,A0058693390,Cat,6/14/25 11:10
Adoption,A0058594745,Cat,6/12/25 16:21
Adoption,A0058589822,Dog,6/12/25 11:25
Adoption,A0058571057,Rodent,6/10/25 16:50
Adoption,A0058577580,Cat,6/7/25 16:16
Adoption,A0058579337,Cat,6/5/25 13:42
Adoption,A0058564798,Cat,6/14/25 13:10
Adoption,A0058580905,Reptile/Amphibian,6/19/25 17:23
Adoption,A0058636785,Dog,6/24/25 15:09
Adoption,A0058622440,Dog,6/5/25 16:14
Adoption,A0058622451,Dog,6/7/25 12:25
Adoption,A0058640645,Dog,6/19/25 12:31
Adoption,A0058640645,Dog,6/10/25 15:51
Adoption,A0058441545,Dog,5/15/25 11:53
Adoption,A0058434290,Cat,5/20/25 11:10
Adoption,A0058434297,Cat,5/20/25 11:10
Adoption,A0058444008,Cat,5/29/25 17:01
Adoption,A0058444025,Cat,5/20/25 11:58
Adoption,A0058444098,Cat,5/13/25 14:52
Adoption,A0058443901,Cat,6/20/25 17:18
Adoption,A0058443968,Cat,6/7/25 15:50
Adoption,A0058446740,Cat,6/7/25 16:06
Adoption,A0058444378,Dog,5/31/25 12:04
Adoption,A0058444411,Cat,6/3/25 11:21
Adoption,A0058444253,Cat,5/15/25 12:11
Adoption,A0058444179,Cat,5/13/25 15:39
Adoption,A0058459341,Cat,6/14/25 11:51
Adoption,A0058459351,Cat,6/19/25 11:36
Adoption,A0058461367,Cat,5/24/25 14:24
Adoption,A0058462337,Cat,5/31/25 15:54
Adoption,A0058474026,Cat,5/20/25 17:19
Adoption,A0058474045,Cat,6/3/25 15:20
Adoption,A0058467665,Domestic (Cage) Bird,6/17/25 16:39
Adoption,A0058470309,Cat,5/15/25 12:11
Adoption,A0058485066,Dog,5/17/25 11:14
Adoption,A0058486307,Cat,5/28/25 14:38
Adoption,A0058457416,Dog,5/22/25 13:16
Adoption,A0058501206,Dog,6/3/25 11:32
Adoption,A0058490594,Cat,6/14/25 12:45
Adoption,A0058490600,Cat,6/14/25 12:32
Adoption,A0058539186,Cat,6/3/25 15:31
Adoption,A0058509537,Dog,5/17/25 11:38
Adoption,A0058509540,Dog,5/17/25 12:24
Adoption,A0058545010,Dog,5/29/25 13:08
Adoption,A0058545018,Dog,5/29/25 15:20
Adoption,A0058545079,Dog,6/14/25 16:40
Adoption,A0058542270,Cat,6/25/25 16:41
Adoption,A0058509542,Dog,5/19/25 11:50
Adoption,A0058529193,Rodent,6/16/25 12:29
Adoption,A0058530395,Dog,5/30/25 15:27
Adoption,A0057409931,Rodent,12/23/24 17:07
Adoption,A0057412182,Rodent,3/14/25 12:15
Adoption,A0057403589,Cat,1/8/25 16:13
Adoption,A0057403328,Dog,1/24/25 15:27
Adoption,A0057543838,Rodent,1/10/25 11:14
Adoption,A0057573194,Cat,4/7/25 14:21
Adoption,A0057583901,Cat,1/10/25 12:19
Adoption,A0057573151,Cat,2/3/25 16:37
Adoption,A0057573169,Cat,3/8/25 12:23
Adoption,A0057583929,Cat,1/10/25 16:43
Adoption,A0057602927,Cat,1/20/25 16:11
Adoption,A0057608305,Cat,1/10/25 16:27
Adoption,A0057520740,Cat,1/10/25 15:09
Adoption,A0057526816,Cat,1/24/25 11:31
Adoption,A0057520769,Dog,1/8/25 16:29
Adoption,A0057501355,Cat,1/13/25 14:21
Adoption,A0057573018,Cat,2/12/25 13:21
Adoption,A0057573021,Cat,2/12/25 13:21
Adoption,A0057637400,Cat,2/17/25 12:03
Adoption,A0057623253,Cat,1/20/25 16:27
Adoption,A0057623255,Cat,1/20/25 16:29
Adoption,A0057611961,Cat,1/30/25 11:46
Adoption,A0057639231,Cat,1/20/25 16:09
Adoption,A0057657174,Cat,2/17/25 14:40
Adoption,A0057664220,Cat,2/17/25 13:29
Adoption,A0057659533,Rodent,1/23/25 12:05
Adoption,A0057659563,Rodent,2/3/25 11:48
Adoption,A0057659585,Rodent,2/3/25 11:48
Adoption,A0057669698,Cat,1/27/25 17:33
Adoption,A0057664278,Cat,2/17/25 12:47
Adoption,A0057671824,Cat,1/28/25 10:13
Adoption,A0057671826,Cat,1/24/25 11:25
Adoption,A0057678680,Cat,1/28/25 15:04
Adoption,A0057680495,Cat,2/17/25 15:46
Adoption,A0057857354,Cat,2/19/25 9:43
Adoption,A0057857354,Cat,2/28/25 13:16
Adoption,A0057857340,Cat,2/19/25 9:41
Adoption,A0057875123,Cat,2/26/25 12:57
Adoption,A0057872937,Cat,2/28/25 10:11
Adoption,A0057864469,Cat,3/4/25 13:02
Adoption,A0057875141,Cat,2/26/25 12:57
Adoption,A0057843429,Dog,3/8/25 12:03
Adoption,A0057843452,Dog,3/8/25 16:45
Adoption,A0057803136,Dog,3/8/25 13:55
Adoption,A0057805532,Dog,2/11/25 14:11
Adoption,A0057805536,Dog,2/11/25 14:28
Adoption,A0057789404,Cat,2/28/25 10:15
Adoption,A0057789407,Cat,2/28/25 10:13
Adoption,A0057791880,Cat,2/10/25 13:19
Adoption,A0057773418,Cat,3/14/25 15:20
Adoption,A0057779959,Cat,2/14/25 11:46
Adoption,A0057779966,Cat,2/10/25 13:31
Adoption,A0057787958,Dog,3/6/25 15:13
Adoption,A0057806658,Cat,5/6/25 15:58
Adoption,A0057801900,Domestic (Cage) Bird,3/4/25 15:25
Adoption,A0057813329,Reptile/Amphibian,2/24/25 16:29
Adoption,A0057829281,Cat,2/26/25 15:33
Adoption,A0057825295,Cat,2/17/25 13:01
Adoption,A0057747503,Cat,2/10/25 13:25
Adoption,A0057747782,Cat,2/10/25 13:29
Adoption,A0057756153,Cat,2/5/25 15:30
Adoption,A0057756173,Cat,2/5/25 15:30
Adoption,A0057760449,Cat,3/31/25 10:59
Adoption,A0057760453,Cat,3/31/25 11:03
Adoption,A0057767359,Rodent,3/24/25 15:50
Adoption,A0057710750,Cat,3/12/25 12:54
Adoption,A0057710766,Cat,3/12/25 12:54
Adoption,A0057723229,Cat,2/10/25 13:27
Adoption,A0057700248,Cat,2/24/25 16:06
Adoption,A0057891330,Domestic (Cage) Bird,2/26/25 15:04
Adoption,A0057900968,Cat,5/6/25 16:08
Adoption,A0057900972,Cat,5/6/25 16:16
Adoption,A0057900973,Cat,5/6/25 16:21
Adoption,A0057900976,Cat,5/6/25 16:12
Adoption,A0057883289,Cat,3/8/25 15:35
Adoption,A0057883611,Cat,2/28/25 10:19
Adoption,A0057883630,Cat,2/28/25 10:08
Adoption,A0057883645,Cat,3/3/25 16:01
Adoption,A0057884401,Cat,3/25/25 15:48
Adoption,A0057884404,Cat,3/25/25 15:46
Adoption,A0057916472,Cat,3/4/25 12:29
Adoption,A0057917395,Cat,4/4/25 13:50
Adoption,A0057917842,Cat,3/10/25 11:08
Adoption,A0057917882,Cat,5/8/25 16:09
Adoption,A0057920447,Cat,3/7/25 12:31
Adoption,A0057930257,Cat,3/18/25 12:50
Adoption,A0057930266,Cat,3/20/25 13:28
Adoption,A0057932205,Dog,3/7/25 14:41
Adoption,A0057935072,Dog,4/7/25 15:47
Adoption,A0057930252,Cat,3/18/25 12:50
Adoption,A0057930177,Cat,3/31/25 14:59
Adoption,A0057925509,Cat,3/4/25 13:44
Adoption,A0057948216,Cat,3/12/25 11:20
Adoption,A0057940897,Rodent,3/17/25 15:09
Adoption,A0057940899,Rodent,3/17/25 15:12
Adoption,A0057941350,Cat,3/7/25 12:28
Adoption,A0057940850,Rodent,3/27/25 9:21
Adoption,A0057940854,Rodent,3/27/25 9:21
Adoption,A0057940857,Rodent,3/12/25 11:32
Adoption,A0057940859,Rodent,3/12/25 11:32
Adoption,A0057940862,Rodent,3/12/25 11:32
Adoption,A0057940894,Rodent,3/24/25 15:57
Adoption,A0057960397,Rabbit,3/13/25 14:05
Adoption,A0057957715,Cat,3/10/25 11:06
Adoption,A0057957259,Cat,3/17/25 15:02
Adoption,A0057957262,Cat,3/17/25 15:04
Adoption,A0057968095,Cat,3/17/25 15:00
Adoption,A0057970795,Cat,3/20/25 15:04
Adoption,A0057995638,Cat,3/20/25 12:18
Adoption,A0057995651,Cat,3/24/25 15:39
Adoption,A0057988964,Cat,5/3/25 12:11
Adoption,A0058033447,Cat,4/4/25 9:41
Adoption,A0058035044,Cat,3/24/25 15:43
Adoption,A0058011565,Domestic (Cage) Bird,4/7/25 15:54
Adoption,A0058042200,Cat,3/28/25 11:49
Adoption,A0058036192,Cat,3/27/25 11:37
Adoption,A0058054735,Cat,3/26/25 14:50
Adoption,A0058050968,Cat,3/27/25 15:40
Adoption,A0058060618,Cat,5/22/25 16:51
Adoption,A0058060619,Cat,5/22/25 16:56
Adoption,A0058060620,Cat,5/22/25 16:43
Adoption,A0058060621,Cat,5/22/25 16:55
Adoption,A0058060623,Cat,5/22/25 16:39
Adoption,A0058060624,Cat,5/22/25 16:41
Adoption,A0058056598,Cat,3/26/25 14:46
Adoption,A0058056600,Cat,3/27/25 15:42
Adoption,A0058056601,Cat,3/26/25 14:48
Adoption,A0058089640,Cat,4/16/25 9:43
Adoption,A0058077458,Dog,5/3/25 12:49
Adoption,A0058077463,Dog,5/3/25 11:49
Adoption,A0058077624,Cat,4/21/25 13:24
Adoption,A0058081379,Cat,4/14/25 15:32
Adoption,A0058242314,Cat,4/16/25 9:49
Adoption,A0058248714,Cat,5/22/25 16:50
Adoption,A0058248716,Cat,5/29/25 14:31
Adoption,A0058248719,Cat,5/29/25 14:29
Adoption,A0058248949,Cat,4/28/25 12:13
Adoption,A0058260777,Dog,6/7/25 12:58
Adoption,A0058260784,Dog,6/7/25 11:41
Adoption,A0058260790,Dog,6/7/25 11:24
Adoption,A0058248700,Cat,5/22/25 16:37
Adoption,A0058248706,Cat,5/29/25 14:32
Adoption,A0058248708,Cat,5/22/25 16:44
Adoption,A0058338314,Cat,5/6/25 15:52
Adoption,A0058360072,Cat,5/6/25 15:35
Adoption,A0058545403,Dog,6/7/25 16:38
Adoption,A0058654163,Dog,6/18/25 13:37
Adoption,A0058656259,Dog,6/16/25 12:33
Adoption,A0058424453,Cat,5/10/25 15:14
Adoption,A0058438768,Cat,5/15/25 14:15
Adoption,A0058444173,Cat,6/5/25 14:40
Adoption,A0058444019,Cat,5/30/25 12:09
Adoption,A0058454374,Cat,5/21/25 16:32
Adoption,A0058444241,Cat,6/12/25 11:37
Adoption,A0058444200,Cat,5/22/25 15:35
Adoption,A0058446727,Cat,6/18/25 16:36
Adoption,A0058485069,Dog,5/16/25 13:23
Adoption,A0058486299,Cat,5/31/25 12:35
Adoption,A0058509530,Dog,5/17/25 11:24
Adoption,A0058509533,Dog,5/17/25 12:08
Adoption,A0058501196,Dog,5/31/25 15:30
Adoption,A0058532117,Dog,5/27/25 11:30
Adoption,A0058530760,Dog,6/12/25 12:11
Adoption,A0058509980,Dog,5/30/25 13:25
Adoption,A0058510291,Cat,6/18/25 16:23
Adoption,A0058516375,Cat,6/25/25 14:33
Adoption,A0058227600,Cat,6/18/25 11:40
Adoption,A0034161695,Dog,10/2/24 14:58
Adoption,A0036465938,Cat,1/6/25 11:43
Adoption,A0037095945,Cat,4/26/25 15:55
Adoption,A0033972703,Dog,5/9/25 12:21
Adoption,A0040687999,Cat,1/31/25 14:45
Adoption,A0042433282,Cat,8/29/24 15:48
Adoption,A0043564390,Cat,9/23/24 10:37
Adoption,A0042249764,Cat,7/13/24 14:28
Adoption,A0037717989,Dog,2/1/25 15:53
Adoption,A0047526150,Dog,1/28/25 17:36
Adoption,A0045941843,Cat,7/8/24 15:24
Adoption,A0044463585,Dog,10/7/24 16:26
Adoption,A0040577551,Cat,11/26/24 13:28
Adoption,A0041103469,Cat,6/12/25 15:15
Adoption,A0041616240,Dog,8/26/24 15:37
Adoption,A0042025520,Cat,8/2/24 11:22
Adoption,A0045111222,Cat,4/17/25 15:46
Adoption,A0045823737,Dog,8/16/24 13:49
Adoption,A0038325811,Cat,4/21/25 13:26
Adoption,A0039057279,Dog,12/14/24 12:09
Adoption,A0044485590,Dog,7/5/24 14:55
Adoption,A0042095500,Cat,11/26/24 13:14
Adoption,A0045097964,Cat,3/17/25 15:07
Adoption,A0037717989,Dog,12/18/24 14:40
Adoption,A0045913732,Cat,12/30/24 13:44
Adoption,A0046849181,Cat,4/7/25 13:55
Adoption,A0040687987,Cat,12/23/24 16:34
Adoption,A0043218333,Cat,6/25/25 16:01
Adoption,A0047968921,Dog,3/11/25 13:41
Adoption,A0049201328,Dog,10/23/24 14:42
Adoption,A0051432631,Dog,11/21/24 13:25
Adoption,A0051874685,Dog,9/9/24 13:20
Adoption,A0051707058,Dog,8/30/24 11:56
Adoption,A0053824987,Dog,9/18/24 15:04
Adoption,A0053771046,Dog,12/21/24 11:37
Adoption,A0052643217,Cat,7/13/24 13:09
Adoption,A0052643221,Cat,7/13/24 13:09
Adoption,A0053723383,Rabbit,10/11/24 15:39
Adoption,A0049392822,Dog,11/8/24 16:08
Adoption,A0049022776,Cat,10/4/24 16:14
Adoption,A0048663109,Farm Type Fowl,10/4/24 16:04
Adoption,A0048663113,Farm Type Fowl,10/4/24 16:04
Adoption,A0050026437,Farm Type Fowl,8/10/24 11:35
Adoption,A0053863240,Farm Type Fowl,8/10/24 11:35
Adoption,A0051436406,Cat,8/1/24 17:52
Adoption,A0049282500,Dog,7/1/24 14:47
Adoption,A0049082791,Cat,10/12/24 12:16
Adoption,A0048842570,Cat,1/4/25 12:19
Adoption,A0050451815,Cat,7/9/24 12:42
Adoption,A0050506756,Dog,10/12/24 15:36
Adoption,A0052166688,Cat,8/24/24 14:11
Adoption,A0052166689,Cat,8/24/24 14:11
Adoption,A0049993084,Cat,4/12/25 15:57
Adoption,A0050179766,Cat,7/9/24 12:42
Adoption,A0050342560,Cat,4/12/25 15:57
Adoption,A0051713254,Dog,8/12/24 15:55
Adoption,A0053813799,Dog,6/18/25 16:21
Adoption,A0053723383,Rabbit,6/6/25 16:46
Adoption,A0050409531,Dog,2/10/25 11:50
Adoption,A0050275902,Cat,6/25/25 17:08
Adoption,A0052199814,Dog,11/4/24 16:33
Adoption,A0052559808,Cat,10/18/24 12:51
Adoption,A0051688498,Dog,4/30/25 11:59
Adoption,A0048427156,Dog,10/12/24 13:49
Adoption,A0048427157,Dog,10/12/24 13:49
Adoption,A0049049003,Cat,1/22/25 10:43
Adoption,A0049050651,Cat,1/20/25 15:34
Adoption,A0048655632,Cat,4/16/25 9:51
Adoption,A0048886214,Cat,3/21/25 15:16
Adoption,A0048802221,Cat,1/3/25 11:27
Adoption,A0050896245,Cat,12/11/24 15:21
Adoption,A0049940540,Cat,2/14/25 14:01
Adoption,A0050065410,Cat,12/16/24 13:13
