Outcome,AnimalNumber,Species,DateTime
Adoption,A0563,Dog,2025-06-21 10:24:26.694356
Adoption,A0043,Cat,2025-06-21 10:34:26.694356
Adoption,A0038,Dog,2025-06-21 10:36:26.694356
Adoption,A0112,Cat,2025-06-21 10:56:26.694356
Adoption,A0157,Other,2025-06-21 11:08:26.694356
Adoption,A0176,Dog,2025-06-21 11:26:26.694356
Adoption,A0357,Cat,2025-06-21 11:44:26.694356
Adoption,A0449,Dog,2025-06-21 11:58:26.694356
Adoption,A0207,Cat,2025-06-21 14:29:26.694356
Adoption,A0580,Cat,2025-06-21 14:33:26.694356
Adoption,A0440,Cat,2025-06-21 15:02:26.694356
Adoption,A0510,Dog,2025-06-21 16:30:26.694356
Adoption,A0592,Other,2025-06-21 19:05:26.694356
Adoption,A0470,Dog,2025-06-22 08:03:26.694356
Adoption,A0250,Cat,2025-06-22 09:28:26.694356
Adoption,A0521,Other,2025-06-22 10:19:26.694356
Adoption,A0040,Dog,2025-06-22 10:31:26.694356
Adoption,A0648,Dog,2025-06-22 10:55:26.694356
Adoption,A0161,Cat,2025-06-22 12:02:26.694356
Adoption,A0002,Dog,2025-06-22 12:49:26.694356
Adoption,A0475,Cat,2025-06-22 13:00:26.694356
Adoption,A0293,Dog,2025-06-22 13:31:26.694356
Adoption,A0700,Dog,2025-06-22 13:49:26.694356
Adoption,A0196,Dog,2025-06-22 15:08:26.694356
Adoption,A0313,Dog,2025-06-22 15:25:26.694356
Adoption,A0219,Dog,2025-06-22 15:31:26.694356
Adoption,A0454,Dog,2025-06-22 15:41:26.694356
Adoption,A0272,Cat,2025-06-22 16:28:26.694356
Adoption,A0391,Cat,2025-06-22 16:57:26.694356
Adoption,A0216,Dog,2025-06-22 17:20:26.694356
Adoption,A0539,Cat,2025-06-22 17:23:26.694356
Adoption,A0656,Cat,2025-06-22 19:05:26.694356
Adoption,A0876,Cat,2025-06-23 11:24:26.694356
Adoption,A0715,Other,2025-06-23 17:03:26.694356
Adoption,A0774,Cat,2025-06-25 14:33:26.694356
